,cons_translated,languagecode,user_new_badges,helpful_vote_count,is_incentivised,reviewng,is_trivial,hotel_id,average_score,countrycode,cons,date,review_id,stayed_room_info,pros,is_moderated,title,anonymous,title_translated,review_hash,pros_translated,author,tags,travel_purpose
299,,en-gb,[],0,0,1,0,2456812,3.83332991600037,gb,Cafe in the hotel or better coffee in room would be nice,2019-10-30 15:10:35,3434318335,"{'checkout': '2019-10-26', 'photo': {'ratio': 1.5, 'photo_id': 145637323, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/145/145637323.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/145/145637323.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/145/145637323.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/145/145637323.jpg'}, 'room_name': 'Queen Room', 'room_id': 245681201, 'checkin': '2019-10-23'}","Really good rooftop onsen/sauna setup. Loads going on in the area, good transport links",0,All about the onsen,,,9d9de786585efbd7,,"{'type_string': 'Group of friends', 'user_id': 12643807, 'city': '', 'nr_reviews': 0, 'age_group': '', 'helpful_vote_count': 0, 'type': 'review_category_group_of_friends', 'name': 'Hugh', 'countrycode': 'gb'}",[],other
300,,en-gb,[],0,0,1,0,2456812,3.83332991600037,gb,,2019-10-29 10:00:49,4514983746,"{'room_name': 'Queen Room with Balcony - 4th Floor', 'room_id': 245681202, 'checkout': '2019-10-28', 'photo': {'ratio': 1.5, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/145/145637211.jpg', 'photo_id': 145637211, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/145/145637211.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/145/145637211.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/145/145637211.jpg'}, 'checkin': '2019-10-19'}","Great hotel - comfortable and clean, staff very helpful, very well located and the onset on the roof is amazing !",0,Exceptional,,,23532f157b3a64f2,,"{'type_string': 'Group of friends', 'user_id': 31753781, 'city': '', 'age_group': '', 'nr_reviews': 0, 'countrycode': 'gb', 'name': 'Damian', 'helpful_vote_count': 0, 'type': 'review_category_group_of_friends'}",[],leisure
301,,en-gb,[],0,0,1,0,2456812,3.0,it,"The rooms and especially the bathrooms are extremely small!
Breakfast ok for Japan, nothing particular compared to other countries.",2019-10-28 12:30:28,4514834684,"{'room_id': 245681201, 'room_name': 'Queen Room', 'photo': {'ratio': 1.5, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/145/145637323.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/145/145637323.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/145/145637323.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/145/145637323.jpg', 'photo_id': 145637323}, 'checkout': '2019-10-24', 'checkin': '2019-10-22'}","Central, clean and smart.",0,Good,,,e463c219cb3e99bc,,"{'user_id': 0, 'type_string': 'Group of friends', 'city': '', 'age_group': '', 'nr_reviews': 0, 'name': 'Cristian', 'helpful_vote_count': 0, 'type': 'review_category_group_of_friends', 'countrycode': 'it'}",[],business
302,,en-us,[],0,0,1,0,2456812,3.5,th,Too small room.  The balcony is opposite of grave yard so no point of having it,2019-10-17 10:58:42,2393333980,"{'checkin': '2019-10-13', 'room_name': 'Queen Room with Balcony - 4th Floor', 'room_id': 245681202, 'checkout': '2019-10-14', 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/145/145637211.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/145/145637211.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/145/145637211.jpg', 'photo_id': 145637211, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/145/145637211.jpg', 'ratio': 1.5}}","Location, clean room and spa",0,Fabulous,,,b51e9118d28a5b76,,"{'type_string': 'Group of friends', 'user_id': 14705985, 'city': '', 'nr_reviews': 0, 'avatar': 'https://graph.facebook.com/v2.9/100000237770546/picture?type=square&height=64&width=64', 'age_group': '', 'helpful_vote_count': 0, 'type': 'review_category_group_of_friends', 'name': 'Aongorn', 'countrycode': 'th'}",[],leisure
303,,en-gb,[],0,0,1,0,5722850,3.59999990463257,ru,"u have cups in the room but no tea or coffee bags
i didn't find free water, maybe it was but during check-in staff didn't tell me anything about free facilities",2022-07-09 13:37:00,4588899492,"{'room_id': 572285005, 'checkin': '2022-07-05', 'checkout': '2022-07-08', 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/239/239619050.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/239/239619050.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/239/239619050.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/239/239619050.jpg', 'ratio': 1.49981678270429, 'photo_id': 239619050}, 'room_name': 'Japanese-Style King Bed Room with Partially Open-Air Bath'}","the bathtub was amazing, it was the main reason i stayed here
a lot of relax atmosphere
a lot of space
friendly staff

carry from the 2nd floor restaurant just delicious",0,"amazing, super comfy, with calmness vibes",,,a005802475739791,,"{'helpful_vote_count': 0, 'city': '', 'type': 'solo_traveller', 'age_group': '', 'avatar': 'https://graph.facebook.com/v2.9/100005456955860/picture?type=square&height=64&width=64', 'nr_reviews': 0, 'user_id': 51167516, 'name': 'Nadezhda', 'countrycode': 'ru', 'type_string': 'Solo traveller'}",[],leisure
304,,en-us,[],0,0,1,0,5722850,4.0,us,,2022-06-05 14:43:26,4584687992,"{'room_name': 'Japanese-Style King Bed Room with Partially Open-Air Bath', 'checkout': '2022-05-09', 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/239/239619050.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/239/239619050.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/239/239619050.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/239/239619050.jpg', 'ratio': 1.49981678270429, 'photo_id': 239619050}, 'room_id': 572285005, 'checkin': '2022-05-08'}",Front desk and all involved were very accommodating.,0,Exceptional,,,349e329d3954014f,,"{'user_id': 79218167, 'nr_reviews': 0, 'countrycode': 'us', 'type_string': 'Solo traveller', 'name': 'John', 'city': '', 'type': 'solo_traveller', 'helpful_vote_count': 0, 'age_group': ''}",[],leisure
305,,en-us,[],0,0,1,0,5722850,4.0,us,It was a little difficult to find but I really did like it all!!,2021-12-02 05:42:20,2699351410,"{'checkin': '2021-11-26', 'room_id': 572285006, 'room_name': 'Japanese-Style Double Room with Two Double Beds', 'checkout': '2021-11-27', 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/239/239619526.jpg', 'ratio': 1.49981678270429, 'photo_id': 239619526, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/239/239619526.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/239/239619526.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/239/239619526.jpg'}}","This hotel was a very cute, clean traditional Japanese hotel with a great location!!",0,My stay was very short but comfortable and nice!  I would definitely stay here again.,,,2c766e1094b8b57d,,"{'name': 'Theresa', 'countrycode': 'us', 'type_string': 'Group of friends', 'user_id': 170697716, 'nr_reviews': 0, 'age_group': '', 'helpful_vote_count': 0, 'city': '', 'type': 'review_category_group_of_friends'}",[],leisure
306,,en-gb,[],0,0,1,0,5722850,3.33332991600037,de,,2020-01-24 15:18:53,3898218634,"{'room_id': 572285006, 'checkin': '2020-01-17', 'room_name': 'Japanese-Style Double Room with Two Double Beds', 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/239/239619526.jpg', 'photo_id': 239619526, 'ratio': 1.49981678270429, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/239/239619526.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/239/239619526.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/239/239619526.jpg'}, 'checkout': '2020-01-20'}","Design, comfort and cosy",0,Very good,,,bd07a76984f89659,,"{'helpful_vote_count': 0, 'type': 'solo_traveller', 'city': '', 'age_group': '', 'nr_reviews': 0, 'user_id': 0, 'name': 'San-hsien', 'type_string': 'Solo traveller', 'countrycode': 'de'}",[],business
307,,en-gb,[],4,0,1,0,5722850,3.66667008399963,ru,The only bad thing is that the bath takes hours to fill in which makes it almost impossible to use,2020-01-13 14:41:12,3900941409,"{'room_name': 'Japanese-Style King Bed Room with Partially Open-Air Bath', 'checkout': '2020-01-13', 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/239/239619050.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/239/239619050.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/239/239619050.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/239/239619050.jpg', 'ratio': 1.49981678270429, 'photo_id': 239619050}, 'room_id': 572285005, 'checkin': '2020-01-12'}",,0,Superb,,,b361be137b2bf1e2,,"{'name': 'Evgeniy', 'type_string': 'Solo traveller', 'countrycode': 'ru', 'user_id': 96753356, 'nr_reviews': 0, 'age_group': '', 'avatar': 'https://graph.facebook.com/v2.9/10207026022265703/picture?type=square&height=64&width=64', 'helpful_vote_count': 4, 'city': '', 'type': 'solo_traveller'}",[],leisure
308,,en-gb,[],3,0,1,0,5722850,2.0,au,"The low for me was walking down to breakfast and seeing the chef brace himself against a big bowl of food, sneeze violently into it three times, and then cover the sneezed-on part with a bit more food and put it on the table for the breakfast buffet. Then he went back to the kitchen and was wiping his nose with his bare hands, which he hadn't washed, and sneezing more on the food. The breakfast is very expensive for the area, but I was heading to a big work meeting and couldn't afford to get sick. I hated to leave it and hated more to be rude—never in my life have I sent food back or complained to a manager about a service worker. But I did leave instead of eating, and only mentioned it at check-out because I didn't eat the breakfast (they still charged me). The person brought over a man on duty, and he became extremely cold and kind of confrontational. I don't really mind paying for the breakfast but was kind of shocked by how aggressively the manager responded. I'm writing this review in early March, but this happened about three weeks ago so I wasn't worried about Coronavirus or anything like that. I think the man just had a cold and his nose was running and he was trying to cook while also sneezing and it was just getting into the food.",2020-03-02 04:52:59,4528013787,"{'checkin': '2020-02-03', 'room_id': 572285005, 'room_name': 'Japanese-Style King Bed Room with Partially Open-Air Bath', 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/239/239619050.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/239/239619050.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/239/239619050.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/239/239619050.jpg', 'photo_id': 239619050, 'ratio': 1.49981678270429}, 'checkout': '2020-02-04'}","The room itself was lovely, and the balcony with tatami was fun even in the cool winter weather. The bed was cozy and I slept very well. Nice touches, like robe and sandals for your stay. Shower was also nice, although I was surprised that both bathroom and shower were visible to surrounding apartments at night, with no window shades and a connecting door made of glass. Walking distance to some cool historical areas. Although I ended up having an unpleasant experience, I was really impressed with the room.",0,Beautiful rooms but don't eat the food,,,865dd2b0972dd9d4,,"{'user_id': 44717141, 'nr_reviews': 0, 'name': 'Meghan', 'countrycode': 'au', 'type_string': 'Solo traveller', 'helpful_vote_count': 3, 'city': '', 'type': 'solo_traveller', 'age_group': ''}",[],business
309,,en-us,[],0,0,1,0,5722850,2.79999995231628,jp,,2020-11-30 06:52:51,2972701921,"{'checkin': '2020-11-28', 'room_id': 572285006, 'checkout': '2020-11-29', 'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/239/239619526.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/239/239619526.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/239/239619526.jpg', 'ratio': 1.49981678270429, 'photo_id': 239619526, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/239/239619526.jpg'}, 'room_name': 'Japanese-Style Double Room with Two Double Beds'}","Great location, great room and new and clean. 
The cliche of Japanese can be experienced through the stay. 
One thing, it is too dry in Winter month that we needed humidifier to be more comfortable.",0,Too dry,1,,c7316917fd50767e,,"{'type_string': 'Group of friends', 'countrycode': 'jp', 'name': 'Anonymous', 'user_id': None, 'nr_reviews': 0, 'age_group': '', 'city': '', 'type': 'review_category_group_of_friends', 'helpful_vote_count': 0}",[],leisure
310,,de,[],0,0,1,0,5722850,4.0,de,meine Abreise. Ich wäre sehr gerne noch länger geblieben.,2020-02-06 16:19:39,4525183559,"{'room_id': 572285004, 'checkin': '2020-01-20', 'room_name': 'Japanese-Style Corner Twin Room with Partially Open-Air Bath', 'checkout': '2020-01-23', 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/239/239618401.jpg', 'ratio': 1.49981678270429, 'photo_id': 239618401, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/239/239618401.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/239/239618401.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/239/239618401.jpg'}}","Die Lage ist fast perfekt in Asakusa. Nur wenige Minuten von der Metro entfernt. Man hat einen tollen Blick auf den Skytree. Zu Fuss ist man in wenigen Minuten Zum grossen Tempel in Asakusa gelaufen. Am besten jedoch sind die Zimmer mit Tatami, Balkon und eigenem Semi Outdoor Ofuro. Das Personal ist superhilfsbereit und sehr sehr freundlich. 
Alles in allem eine perfekte Visitenkarte für ein wunderschönes Land. Modernster Komfort in traditionellem Design mit den höflichsten Menschen. Vielen Dank, ich komme so bald wie möglich wieder!",0,Modernster Komfort in traditionellem Design mit den höflichsten Menschen - Top Empfehlung!,,,07e30d01ed25bb11,,"{'nr_reviews': 0, 'user_id': 1013217, 'name': 'Folkert', 'type_string': 'Solo traveller', 'countrycode': 'de', 'helpful_vote_count': 0, 'city': '', 'type': 'solo_traveller', 'age_group': '', 'avatar': 'https://cf.bstatic.com/xdata/images/xphoto/square64/83171274.jpg?k=3a161bf4484731440a97c69fe63e60a218b621e82037f8fc6995b27d0bcff1e5&o=?t=1575823152'}",[],leisure
311,,en-us,[],0,0,1,0,5722850,3.59999990463257,jp,,2021-12-09 05:43:39,2658730606,"{'room_name': 'Japanese-Style King Bed Room with Partially Open-Air Bath', 'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/239/239619050.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/239/239619050.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/239/239619050.jpg', 'ratio': 1.49981678270429, 'photo_id': 239619050, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/239/239619050.jpg'}, 'checkout': '2021-12-05', 'room_id': 572285005, 'checkin': '2021-12-03'}",,0,Fabulous,,,b58da8c95c8e1484,,"{'nr_reviews': 0, 'user_id': 385595022, 'name': 'Tyler', 'countrycode': 'jp', 'type_string': 'Solo traveller', 'helpful_vote_count': 0, 'city': '', 'type': 'solo_traveller', 'age_group': ''}",[],leisure
312,,en-us,[],0,0,1,0,5722850,4.0,us,,2021-10-26 07:56:09,3817721675,"{'photo': {'photo_id': 240721546, 'ratio': 1.49981678270429, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/240/240721546.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/240/240721546.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/240/240721546.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/240/240721546.jpg'}, 'checkout': '2021-10-11', 'room_name': 'Double Room', 'room_id': 572285008, 'checkin': '2021-10-10'}",,0,Exceptional,,,ddb54dcaf44555d3,,"{'name': 'Olivia', 'type_string': 'Solo traveller', 'countrycode': 'us', 'nr_reviews': 0, 'user_id': 521223666, 'age_group': '', 'avatar': 'https://lh3.googleusercontent.com/a/AATXAJx8ianvb6pcrprOfo-7KM0zgMMyoqY1MM2JVRFv=s96-c64', 'helpful_vote_count': 0, 'city': '', 'type': 'solo_traveller'}",[],leisure
313,,en-us,[],0,0,1,0,5722850,3.59999990463257,jp,,2021-05-28 00:46:18,2765802287,"{'room_id': 572285005, 'checkin': '2021-04-30', 'room_name': 'Japanese-Style King Bed Room with Partially Open-Air Bath', 'checkout': '2021-05-01', 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/239/239619050.jpg', 'photo_id': 239619050, 'ratio': 1.49981678270429, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/239/239619050.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/239/239619050.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/239/239619050.jpg'}}",,0,Fabulous,,,233f29c19f099d3e,,"{'helpful_vote_count': 0, 'city': '', 'type': 'solo_traveller', 'age_group': '', 'nr_reviews': 0, 'user_id': 447003171, 'name': 'Nancy', 'type_string': 'Solo traveller', 'countrycode': 'jp'}",[],leisure
314,,en-gb,[],0,0,1,0,5722850,3.59999990463257,jp,,2021-09-30 04:42:47,2555964852,"{'room_id': 572285006, 'checkin': '2021-09-25', 'room_name': 'Japanese-Style Double Room with Two Double Beds', 'photo': {'url_original': 'https://cf.bstatic.com/images/hotel/max500/239/239619526.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/239/239619526.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/239/239619526.jpg', 'ratio': 1.49981678270429, 'photo_id': 239619526, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/239/239619526.jpg'}, 'checkout': '2021-09-26'}",,0,Fabulous,1,,82b1badbb65d1dc1,,"{'nr_reviews': 0, 'user_id': None, 'countrycode': 'jp', 'type_string': 'Solo traveller', 'name': 'Anonymous', 'city': '', 'type': 'solo_traveller', 'helpful_vote_count': 0, 'age_group': ''}",[],leisure
315,,en-us,[],0,0,1,0,179801,4.0,au,,2022-07-05 14:28:23,2772651104,"{'photo': {'ratio': 1.5003663003663, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/251/251024124.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/251/251024124.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/251/251024124.jpg', 'photo_id': 251024124, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/251/251024124.jpg'}, 'room_name': 'Queen Room - Non-Smoking', 'checkin': '2022-07-02', 'room_id': 17980101, 'checkout': '2022-07-05'}",Excellent location and staff. Close to Shinbashi and Shiodome stations.,0,Highly recommend😊,,,1ac4f295d9e5930d,,"{'type': 'solo_traveller', 'helpful_vote_count': 0, 'countrycode': 'au', 'age_group': '', 'nr_reviews': 0, 'city': '', 'type_string': 'Solo traveller', 'user_id': 205718745, 'name': 'Hiromi'}",[],leisure
316,,en-gb,[],0,0,1,0,179801,3.59999990463257,se,,2022-06-27 12:36:51,4587357823,"{'checkout': '2022-05-31', 'checkin': '2022-05-30', 'room_name': 'Queen Room - Non-Smoking', 'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/251/251024124.jpg', 'ratio': 1.5003663003663, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/251/251024124.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/251/251024124.jpg', 'photo_id': 251024124, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/251/251024124.jpg'}, 'room_id': 17980101}","Park Hotel Tokyo is one of my absolutely favourite hotels in Tokyo, great location with alot of possibilities for public transportaions aroun in Tokyo. Great service and professional staff that super nice and friendly / helpful.",0,Will be back in september.,,,6074b3c613667052,,"{'type': 'solo_traveller', 'age_group': '', 'avatar': 'https://graph.facebook.com/v2.9/10158455917752926/picture?type=square&height=64&width=64', 'countrycode': 'se', 'helpful_vote_count': 0, 'city': '', 'type_string': 'Solo traveller', 'nr_reviews': 0, 'user_id': 2094400, 'name': 'Ake'}",[],business
317,,en-gb,[],0,0,1,0,179801,3.59999990463257,th,,2022-06-14 03:01:42,4585711095,"{'checkout': '2022-06-11', 'photo': {'photo_id': 251024124, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/251/251024124.jpg', 'ratio': 1.5003663003663, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/251/251024124.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/251/251024124.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/251/251024124.jpg'}, 'room_name': 'Queen Room - Non-Smoking', 'checkin': '2022-06-07', 'room_id': 17980101}",room and location,0,Fabulous,,,0816bd4ba3880ed7,,"{'city': '', 'type_string': 'Solo traveller', 'nr_reviews': 0, 'name': 'Montri', 'user_id': 118240349, 'type': 'solo_traveller', 'age_group': '', 'helpful_vote_count': 0, 'countrycode': 'th'}",[],business
318,,en-gb,[],0,0,1,0,179801,3.59999990463257,gb,,2021-09-05 15:22:20,3544049440,"{'room_id': 17980113, 'room_name': 'Artist Queen Room - Non-Smoking', 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/431/43196893.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/431/43196893.jpg', 'ratio': 1.46972754793138, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/431/43196893.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/431/43196893.jpg', 'photo_id': 43196893}, 'checkin': '2021-07-15', 'checkout': '2021-08-09'}","Stayed at the Park Hotel for nearly a month whilst covering the Olympics and was impressed with the staff, facilities and location. At a difficult time for both the city and the country I was made very welcome.",0,Olympic media,,,ed2a77e496dcfdbb,,"{'countrycode': 'gb', 'helpful_vote_count': 0, 'age_group': '', 'type': 'solo_traveller', 'user_id': 0, 'name': 'Alexander', 'nr_reviews': 0, 'city': '', 'type_string': 'Solo traveller'}",[],business
319,,en-gb,[],0,0,1,0,179801,4.0,gb,We didn't get to try the bar or the spa due to COVID restrictions so actually it would be unfair to mark the hotel down for this.,2021-08-14 17:48:29,4559622460,"{'photo': {'url_original': 'https://cf.bstatic.com/images/hotel/max500/171/171574834.jpg', 'photo_id': 171574834, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/171/171574834.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/171/171574834.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/171/171574834.jpg', 'ratio': 1.5}, 'room_name': 'Artist Single Room - Non-Smoking', 'checkin': '2021-07-19', 'room_id': 17980116, 'checkout': '2021-08-11'}","The location was perfect, the rooms superb and the staff were excellent.",0,Excellent top quality Hotel at reasonable rates in a brilliant location with fantastic staff.,,,2c06581954ad1be6,,"{'user_id': 0, 'name': 'Andrew', 'nr_reviews': 0, 'city': '', 'type_string': 'Group of friends', 'countrycode': 'gb', 'helpful_vote_count': 0, 'age_group': '', 'type': 'review_category_group_of_friends'}",[],business
320,,en-gb,[],0,0,1,0,179801,3.59999990463257,gb,"Nothing that the staff could help - a full size bath would have been nice, and the bar was closed because of Covid restrictions, but that is not their fault",2021-08-09 19:39:34,4559007837,"{'checkout': '2021-08-09', 'checkin': '2021-07-23', 'room_name': 'Twin Room Tokyo Tower Side - Non-Smoking', 'photo': {'url_original': 'https://cf.bstatic.com/images/hotel/max500/251/251140331.jpg', 'photo_id': 251140331, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/251/251140331.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/251/251140331.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/251/251140331.jpg', 'ratio': 1.5003663003663}, 'room_id': 17980115}","Quarantine - peaceful, undisturbed. Checking in and checking out, food deliveries to room via Uber Eats, all excellent. Staff were superb",0,Memorable - one word is enough,,,16ec576a69eb7a63,,"{'type': 'review_category_group_of_friends', 'age_group': '', 'countrycode': 'gb', 'helpful_vote_count': 0, 'city': '', 'type_string': 'Group of friends', 'nr_reviews': 0, 'user_id': 0, 'name': 'Michael'}",[],business
321,,en-us,[],0,0,1,0,179801,4.0,hk,Nothing to say,2021-02-15 14:45:41,3094682170,"{'room_id': 17980101, 'room_name': 'Queen Room - Non-Smoking', 'photo': {'photo_id': 251024124, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/251/251024124.jpg', 'ratio': 1.5003663003663, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/251/251024124.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/251/251024124.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/251/251024124.jpg'}, 'checkin': '2021-02-14', 'checkout': '2021-02-15'}",The staff were exceptional and friendly.  They accommodated everything and were biased for action.  There was no language barrier.  The views were amazing but I think it’s the staff and there warm hospitality that made the stay and comfort perfect. After check-out they still treated me like royalty. Impeccable service bending backwards.  The rooms were comfortable with good temperature and you get the peace and quiet enjoying your own view.  Perfect for a rainy day inside.,0,Staycation In Shiodome,,,97608c682b7cdb39,,"{'type': 'solo_traveller', 'countrycode': 'hk', 'helpful_vote_count': 0, 'age_group': '', 'nr_reviews': 0, 'city': '', 'type_string': 'Solo traveller', 'name': 'Cheryl', 'user_id': 109047718}",[],business
322,,en-us,[],0,0,1,0,179801,4.0,jp,,2020-12-03 15:14:23,2680730043,"{'checkout': '2020-12-02', 'room_id': 17980108, 'checkin': '2020-12-01', 'room_name': 'Queen Room Tokyo Tower Side - Non-Smoking', 'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/251/251024146.jpg', 'ratio': 1.5003663003663, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/251/251024146.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/251/251024146.jpg', 'photo_id': 251024146, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/251/251024146.jpg'}}","Great view of Tokyo Tower, friendly & personable staff, and dedication towards showcasing local art. There was so much thought that was carefully put into everything. I came here through the Go To Travel campaign and it was such a great deal. This hotel is a great place for Tokyo residents to relax and appreciate the scenery from their rooms. It was like staying in an art museum.",0,A night at the art museum,,,52e6ef529382207c,,"{'type': 'solo_traveller', 'age_group': '', 'countrycode': 'jp', 'helpful_vote_count': 0, 'type_string': 'Solo traveller', 'city': '', 'nr_reviews': 0, 'name': 'Farrah', 'user_id': 103530826}",[],leisure
323,,en-gb,[],0,0,1,0,179801,3.59999990463257,kr,,2020-04-13 03:23:51,4529809690,"{'checkin': '2020-02-03', 'room_name': 'Queen Room - Non-Smoking', 'photo': {'photo_id': 251024124, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/251/251024124.jpg', 'ratio': 1.5003663003663, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/251/251024124.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/251/251024124.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/251/251024124.jpg'}, 'room_id': 17980101, 'checkout': '2020-02-06'}","Super nice view on Tokyo, nice location, very good breakfast.
Perfect place for a shot stay in Tokyo.",0,"Super nice view on Tokyo, nice location, very good breakfast",,,a94ae4f9ab9e18ac,,"{'age_group': '', 'countrycode': 'kr', 'helpful_vote_count': 0, 'type': 'solo_traveller', 'name': 'Emsyzekorean', 'user_id': 211873188, 'type_string': 'Solo traveller', 'city': '', 'nr_reviews': 0}",[],business
