price_level,longitude,web_url,num_reviews,latitude,address_obj,cuisine,name,rating,awards,website,hours,photo_count,phone,subratings,ranking_data,write_review,see_all_photos,neighborhood_info,ancestors,trip_types,review_rating_count,category,timezone,email,description,subcategory,rating_image_url,location_id
$$ - $$$,139.78963,https://www.tripadvisor.com/Restaurant_Review-g1066461-d10001221-Reviews-Dandelion_Chocolate_Factory_Cafe_Kuramae-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,64,35.703648,"{'street1': '4-14-6 Kuramae', 'city': 'Taito', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '111-0051', 'address_string': '4-14-6 Kuramae, Taito 111-0051 Tokyo Prefecture'}","[{'name': 'cafe', 'localized_name': 'Cafe'}]","Dandelion Chocolate, Factory & Cafe Kuramae",4.0,[],http://dandelionchocolate.jp/,"{'periods': [{'open': {'day': 1, 'time': '1000'}, 'close': {'day': 1, 'time': '2000'}}, {'open': {'day': 2, 'time': '1000'}, 'close': {'day': 2, 'time': '2000'}}, {'open': {'day': 3, 'time': '1000'}, 'close': {'day': 3, 'time': '2000'}}, {'open': {'day': 4, 'time': '1000'}, 'close': {'day': 4, 'time': '2000'}}, {'open': {'day': 5, 'time': '1000'}, 'close': {'day': 5, 'time': '2000'}}, {'open': {'day': 6, 'time': '1000'}, 'close': {'day': 6, 'time': '2000'}}, {'open': {'day': 7, 'time': '1000'}, 'close': {'day': 7, 'time': '2000'}}], 'weekday_text': ['Monday: 10:00 - 20:00', 'Tuesday: 10:00 - 20:00', 'Wednesday: 10:00 - 20:00', 'Thursday: 10:00 - 20:00', 'Friday: 10:00 - 20:00', 'Saturday: 10:00 - 20:00', 'Sunday: 10:00 - 20:00']}",115,+81 3-5833-7270,"{'0': {'name': 'rate_food', 'localized_name': 'Food', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.5.svg', 'value': '4.5'}, '1': {'name': 'rate_service', 'localized_name': 'Service', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.0.svg', 'value': '4.0'}, '2': {'name': 'rate_value', 'localized_name': 'Value', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss3.5.svg', 'value': '3.5'}}","{'geo_location_id': '1066461', 'ranking_string': '#69 of 5,455 Places to Eat in Taito', 'geo_location_name': 'Taito', 'ranking_out_of': '5455', 'ranking': '69'}",https://www.tripadvisor.com/UserReview-g1066461-d10001221-Dandelion_Chocolate_Factory_Cafe_Kuramae-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g1066461-d10001221-m66827-Reviews-Dandelion_Chocolate_Factory_Cafe_Kuramae-Taito_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"[{'location_id': '7277907', 'name': 'Ueno, Asakusa'}]","[{'level': 'Municipality', 'name': 'Taito', 'location_id': '1066461'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '13'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '24'}, {'name': 'family', 'localized_name': 'Family', 'value': '5'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '16'}]","{'1': '1', '2': '0', '3': '6', '4': '40', '5': '17'}","{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,info@dandelionchocolate.jp,,"[{'name': 'cafe', 'localized_name': 'Café'}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/4.0-66827-5.svg,10001221
,139.88312,https://www.tripadvisor.com/Restaurant_Review-g1066445-d14794378-Reviews-Baskin_Robbins_Kasai_Shimachu_Holmes-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,1,35.653442,"{'street1': '9-3-6 Higashikasai', 'city': 'Edogawa', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '134-0084', 'address_string': '9-3-6 Higashikasai, Edogawa 134-0084 Tokyo Prefecture'}",[],Baskin Robbins Kasai Shimachu Holmes,5.0,[],,,0,+81 3-5674-2631,{},"{'geo_location_id': '1066445', 'ranking_string': '#365 of 3,026 Places to Eat in Edogawa', 'geo_location_name': 'Edogawa', 'ranking_out_of': '3026', 'ranking': '365'}",https://www.tripadvisor.com/UserReview-g1066445-d14794378-Baskin_Robbins_Kasai_Shimachu_Holmes-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g1066445-d14794378-m66827-Reviews-Baskin_Robbins_Kasai_Shimachu_Holmes-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html#photos,[],"[{'level': 'City', 'name': 'Edogawa', 'location_id': '1066445'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]","{'1': '0', '2': '0', '3': '0', '4': '0', '5': '1'}","{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,,,[],https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/5.0-66827-5.svg,14794378
$$ - $$$,139.77902,https://www.tripadvisor.com/Restaurant_Review-g14129643-d3927586-Reviews-Top_Restaurant_le_Havre-Harumi_Chuo_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,11,35.65281,"{'street1': '4-7-28', 'city': 'Harumi', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'address_string': '4-7-28, Harumi, Chuo Tokyo Prefecture'}","[{'name': 'french', 'localized_name': 'French'}]",Top Restaurant le Havre,3.5,[],,"{'periods': [{'open': {'day': 1, 'time': '1130'}, 'close': {'day': 1, 'time': '1430'}}, {'open': {'day': 1, 'time': '1700'}, 'close': {'day': 1, 'time': '2130'}}, {'open': {'day': 2, 'time': '1130'}, 'close': {'day': 2, 'time': '1430'}}, {'open': {'day': 2, 'time': '1700'}, 'close': {'day': 2, 'time': '2130'}}, {'open': {'day': 3, 'time': '1130'}, 'close': {'day': 3, 'time': '1430'}}, {'open': {'day': 3, 'time': '1700'}, 'close': {'day': 3, 'time': '2130'}}, {'open': {'day': 4, 'time': '1130'}, 'close': {'day': 4, 'time': '1430'}}, {'open': {'day': 4, 'time': '1700'}, 'close': {'day': 4, 'time': '2130'}}, {'open': {'day': 5, 'time': '1130'}, 'close': {'day': 5, 'time': '1430'}}, {'open': {'day': 5, 'time': '1700'}, 'close': {'day': 5, 'time': '2130'}}, {'open': {'day': 6, 'time': '1130'}, 'close': {'day': 6, 'time': '1430'}}, {'open': {'day': 6, 'time': '1700'}, 'close': {'day': 6, 'time': '2130'}}, {'open': {'day': 7, 'time': '1130'}, 'close': {'day': 7, 'time': '1430'}}, {'open': {'day': 7, 'time': '1700'}, 'close': {'day': 7, 'time': '2130'}}], 'weekday_text': ['Monday: 11:30 - 14:30,  17:00 - 21:30', 'Tuesday: 11:30 - 14:30,  17:00 - 21:30', 'Wednesday: 11:30 - 14:30,  17:00 - 21:30', 'Thursday: 11:30 - 14:30,  17:00 - 21:30', 'Friday: 11:30 - 14:30,  17:00 - 21:30', 'Saturday: 11:30 - 14:30,  17:00 - 21:30', 'Sunday: 11:30 - 14:30,  17:00 - 21:30']}",3,+81 3-5560-2511,"{'0': {'name': 'rate_food', 'localized_name': 'Food', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.0.svg', 'value': '4.0'}, '1': {'name': 'rate_atmosphere', 'localized_name': 'Atmosphere', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.0.svg', 'value': '4.0'}, '2': {'name': 'rate_service', 'localized_name': 'Service', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.5.svg', 'value': '4.5'}, '3': {'name': 'rate_value', 'localized_name': 'Value', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss3.5.svg', 'value': '3.5'}}","{'geo_location_id': '14129643', 'ranking_string': '#19 of 59 Places to Eat in Harumi', 'geo_location_name': 'Harumi', 'ranking_out_of': '59', 'ranking': '19'}",https://www.tripadvisor.com/UserReview-g14129643-d3927586-Top_Restaurant_le_Havre-Harumi_Chuo_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g14129643-d3927586-m66827-Reviews-Top_Restaurant_le_Havre-Harumi_Chuo_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"[{'location_id': '7278765', 'name': 'Ginza / Tokyo Nihonbashi'}, {'location_id': '20928881', 'name': 'Tokyo Station / Ginza / Nihonbashi'}]","[{'level': 'City', 'name': 'Harumi', 'location_id': '14129643'}, {'level': 'Municipality', 'name': 'Chuo', 'location_id': '1066444'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '1'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '1'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '1'}, {'name': 'family', 'localized_name': 'Family', 'value': '2'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '6'}]","{'1': '0', '2': '0', '3': '6', '4': '4', '5': '1'}","{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,,,"[{'name': 'sit_down', 'localized_name': 'Sit down'}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.5-66827-5.svg,3927586
,139.89699,https://www.tripadvisor.com/Restaurant_Review-g298162-d9947795-Reviews-Futaba-Urayasu_Chiba_Prefecture_Kanto.html?m=66827,3,35.65372,"{'street1': '6-1-30 Horie', 'city': 'Urayasu', 'state': 'Chiba Prefecture', 'country': 'Japan', 'postalcode': '279-0041', 'address_string': '6-1-30 Horie, Urayasu 279-0041 Chiba Prefecture'}","[{'name': 'japanese', 'localized_name': 'Japanese'}]",Futaba,4.0,[],,,12,+81 47-351-7071,{},"{'geo_location_id': '298162', 'ranking_string': '#405 of 858 Places to Eat in Urayasu', 'geo_location_name': 'Urayasu', 'ranking_out_of': '858', 'ranking': '405'}",https://www.tripadvisor.com/UserReview-g298162-d9947795-Futaba-Urayasu_Chiba_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g298162-d9947795-m66827-Reviews-Futaba-Urayasu_Chiba_Prefecture_Kanto.html#photos,[],"[{'level': 'Municipality', 'name': 'Urayasu', 'location_id': '298162'}, {'level': 'State', 'name': 'Chiba Prefecture', 'location_id': '298157'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '1'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '1'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]","{'1': '0', '2': '0', '3': '0', '4': '3', '5': '0'}","{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,,,[],https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/4.0-66827-5.svg,9947795
,139.7402,https://www.tripadvisor.com/Restaurant_Review-g1066457-d4666724-Reviews-Tavern_Yuyu_Hanare-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,0,35.702847,"{'street1': '3-6 Tsukudocho', 'city': 'Shinjuku', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '162-0821', 'address_string': '3-6 Tsukudocho, Shinjuku 162-0821 Tokyo Prefecture'}","[{'name': 'japanese', 'localized_name': 'Japanese'}]",Tavern Yuyu Hanare,,[],,,0,+81 3-3266-0277,{},,https://www.tripadvisor.com/UserReview-g1066457-d4666724-Tavern_Yuyu_Hanare-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g1066457-d4666724-m66827-Reviews-Tavern_Yuyu_Hanare-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"[{'location_id': '20928862', 'name': 'Shinjuku / Nakano / Suginami'}, {'location_id': '7278769', 'name': 'Yotsuya / Iidabashi'}]","[{'level': 'Municipality', 'name': 'Shinjuku', 'location_id': '1066457'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",,"{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,,,"[{'name': 'sit_down', 'localized_name': 'Sit down'}]",,4666724
,139.89984,https://www.tripadvisor.com/Restaurant_Review-g1066445-d13919181-Reviews-Yashichi-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,0,35.70306,"{'street1': '8-10-11 Shinozakimachi', 'city': 'Edogawa', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '133-0061', 'address_string': '8-10-11 Shinozakimachi, Edogawa 133-0061 Tokyo Prefecture'}","[{'name': 'japanese', 'localized_name': 'Japanese'}]",Yashichi,,[],,,0,+81 3-3678-6428,{},,https://www.tripadvisor.com/UserReview-g1066445-d13919181-Yashichi-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g1066445-d13919181-m66827-Reviews-Yashichi-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html#photos,[],"[{'level': 'City', 'name': 'Edogawa', 'location_id': '1066445'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",,"{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,,,[],,13919181
,139.7701,https://www.tripadvisor.com/Restaurant_Review-g1066444-d9925687-Reviews-Restaurant_Goto-Chuo_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,1,35.65323,"{'street1': '5-1 Toyomicho', 'street2': 'Toyomi Center Bldg. 1F', 'city': 'Chuo', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '104-0055', 'address_string': '5-1 Toyomicho Toyomi Center Bldg. 1F, Chuo 104-0055 Tokyo Prefecture'}",[],Restaurant Goto,3.0,[],,,5,+81 3-3534-8394,{},"{'geo_location_id': '1066444', 'ranking_string': '#5,835 of 9,179 Places to Eat in Chuo', 'geo_location_name': 'Chuo', 'ranking_out_of': '9179', 'ranking': '5835'}",https://www.tripadvisor.com/UserReview-g1066444-d9925687-Restaurant_Goto-Chuo_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g1066444-d9925687-m66827-Reviews-Restaurant_Goto-Chuo_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"[{'location_id': '7278765', 'name': 'Ginza / Tokyo Nihonbashi'}]","[{'level': 'Municipality', 'name': 'Chuo', 'location_id': '1066444'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '1'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]","{'1': '0', '2': '0', '3': '1', '4': '0', '5': '0'}","{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,,,[],https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.0-66827-5.svg,9925687
$,139.73898,https://www.tripadvisor.com/Restaurant_Review-g1066454-d7492751-Reviews-Ryumon-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,12,35.55416,"{'street1': '3-35-3 Nishikojiya', 'city': 'Ota', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'address_string': '3-35-3 Nishikojiya, Ota Tokyo Prefecture'}","[{'name': 'asian', 'localized_name': 'Asian'}]",Ryumon,4.5,[],,,12,+81 3-3742-8859,"{'0': {'name': 'rate_food', 'localized_name': 'Food', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.5.svg', 'value': '4.5'}, '1': {'name': 'rate_atmosphere', 'localized_name': 'Atmosphere', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss3.0.svg', 'value': '3.0'}, '2': {'name': 'rate_service', 'localized_name': 'Service', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss2.0.svg', 'value': '2.0'}, '3': {'name': 'rate_value', 'localized_name': 'Value', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss4.0.svg', 'value': '4.0'}}","{'geo_location_id': '1066454', 'ranking_string': '#169 of 4,565 Places to Eat in Ota', 'geo_location_name': 'Ota', 'ranking_out_of': '4565', 'ranking': '169'}",https://www.tripadvisor.com/UserReview-g1066454-d7492751-Ryumon-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g1066454-d7492751-m66827-Reviews-Ryumon-Ota_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"[{'location_id': '7278774', 'name': 'Haneda / Kamata'}]","[{'level': 'Municipality', 'name': 'Ota', 'location_id': '1066454'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '2'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '5'}, {'name': 'family', 'localized_name': 'Family', 'value': '1'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '2'}]","{'1': '0', '2': '0', '3': '1', '4': '5', '5': '6'}","{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,,,"[{'name': 'sit_down', 'localized_name': 'Sit down'}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/4.5-66827-5.svg,7492751
,139.737,https://www.tripadvisor.com/Restaurant_Review-g14129734-d6066744-Reviews-Sense_of_Taste-Azabujuban_Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,9,35.653122,"{'street1': '4-6-8', 'street2': 'Azabu-Juban Active Bldg. B1', 'city': 'Azabujuban', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'postalcode': '106-0045', 'address_string': '4-6-8 Azabu-Juban Active Bldg. B1, Azabujuban, Minato 106-0045 Tokyo Prefecture'}",[],Sense of Taste,,[],,,0,+81 3-5443-4821,{},,https://www.tripadvisor.com/UserReview-g14129734-d6066744-Sense_of_Taste-Azabujuban_Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g14129734-d6066744-m66827-Reviews-Sense_of_Taste-Azabujuban_Minato_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"[{'location_id': '7278767', 'name': 'Odaiba / Shiodome / Shinbashi'}]","[{'level': 'City', 'name': 'Azabujuban', 'location_id': '14129734'}, {'level': 'Municipality', 'name': 'Minato', 'location_id': '1066451'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",,"{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,,,"[{'name': 'sit_down', 'localized_name': 'Sit down'}]",,6066744
$$ - $$$,139.78877,https://www.tripadvisor.com/Restaurant_Review-g1066454-d1695583-Reviews-Kurochobee-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,24,35.55112,"{'street1': 'Hanedakuko', 'street2': '', 'city': 'Ota', 'state': 'Tokyo Prefecture', 'country': 'Japan', 'address_string': 'Hanedakuko, Ota Tokyo Prefecture'}","[{'name': 'japanese', 'localized_name': 'Japanese'}]",Kurochobee,3.0,[],https://kiwa-group.co.jp/kurocho_haneda/,"{'periods': [{'open': {'day': 1, 'time': '1100'}, 'close': {'day': 1, 'time': '2200'}}, {'open': {'day': 2, 'time': '1100'}, 'close': {'day': 2, 'time': '2200'}}, {'open': {'day': 3, 'time': '1100'}, 'close': {'day': 3, 'time': '2200'}}, {'open': {'day': 4, 'time': '1100'}, 'close': {'day': 4, 'time': '2200'}}, {'open': {'day': 5, 'time': '1100'}, 'close': {'day': 5, 'time': '2200'}}, {'open': {'day': 6, 'time': '1000'}, 'close': {'day': 6, 'time': '2200'}}, {'open': {'day': 7, 'time': '1000'}, 'close': {'day': 7, 'time': '2200'}}], 'weekday_text': ['Monday: 11:00 - 22:00', 'Tuesday: 11:00 - 22:00', 'Wednesday: 11:00 - 22:00', 'Thursday: 11:00 - 22:00', 'Friday: 11:00 - 22:00', 'Saturday: 10:00 - 22:00', 'Sunday: 10:00 - 22:00']}",26,+81 3-5757-6096,"{'0': {'name': 'rate_atmosphere', 'localized_name': 'Atmosphere', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss5.0.svg', 'value': '5.0'}, '1': {'name': 'rate_food', 'localized_name': 'Food', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss3.5.svg', 'value': '3.5'}, '2': {'name': 'rate_service', 'localized_name': 'Service', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss3.0.svg', 'value': '3.0'}, '3': {'name': 'rate_value', 'localized_name': 'Value', 'rating_image_url': 'https://static.tacdn.com/img2/ratings/traveler/ss3.0.svg', 'value': '3.0'}}","{'geo_location_id': '1066454', 'ranking_string': '#1,517 of 4,565 Places to Eat in Ota', 'geo_location_name': 'Ota', 'ranking_out_of': '4565', 'ranking': '1517'}",https://www.tripadvisor.com/UserReview-g1066454-d1695583-Kurochobee-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tripadvisor.com/Restaurant_Review-g1066454-d1695583-m66827-Reviews-Kurochobee-Ota_Tokyo_Tokyo_Prefecture_Kanto.html#photos,"[{'location_id': '7278774', 'name': 'Haneda / Kamata'}]","[{'level': 'Municipality', 'name': 'Ota', 'location_id': '1066454'}, {'level': 'Region', 'name': 'Tokyo', 'location_id': '298184'}, {'level': 'State', 'name': 'Tokyo Prefecture', 'location_id': '1023181'}, {'level': 'Region', 'name': 'Kanto', 'location_id': '298156'}, {'level': 'Country', 'name': 'Japan', 'location_id': '294232'}]","[{'name': 'business', 'localized_name': 'Business', 'value': '5'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '1'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '4'}, {'name': 'family', 'localized_name': 'Family', 'value': '4'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '7'}]","{'1': '1', '2': '4', '3': '10', '4': '8', '5': '1'}","{'name': 'restaurant', 'localized_name': 'Restaurant'}",Asia/Tokyo,,,"[{'name': 'sit_down', 'localized_name': 'Sit down'}]",https://www.tripadvisor.com/img/cdsi/img2/ratings/traveler/3.0-66827-5.svg,1695583
